CATEGORIE;DATE;QUART;PDQ;X;Y;LONGITUDE;LATITUDE
Vol dans / sur vehicule  moteur;2020-03-14;jour;26;293940.400007683;5038539.51000498;#CHAMP!;45.486695470682
Introduction;2020-03-14;jour;38;298566.7;5043053.086;#CHAMP!;45.527367148169944
Mefait;2020-03-14;jour;9;291998.70600606396;5037454.385995249;#CHAMP!;45.476898150716586
Mefait;2020-03-14;soir;16;298806.468993426;5034753.99999766;#CHAMP!;45.452690400720606
Introduction;2020-03-14;soir;48;303568.214006858;5050781.60300538;#CHAMP!;45.59693772780145
Introduction;2020-03-14;jour;42;296614.09900705604;5049397.08899467;#CHAMP!;45.5844323932267
Introduction;2020-03-14;jour;12;298716.6669958991;5039459.57499444;#CHAMP!;45.49503259132259
Introduction;2020-03-14;soir;46;299401.175;5053896.467;#CHAMP!;45.62494619345426
Introduction;2020-03-14;soir;7;292353.813;5042539;#CHAMP!;45.52265796471867
Vol dans / sur vehicule  moteur;2020-03-14;soir;26;294669.74599588604;5041030.2790054;#CHAMP!;45.50911941109567
Vols qualifies;2020-03-14;soir;26;293230.129002133;5039913.20699544;#CHAMP!;45.49904515587465
Introduction;2020-03-14;nuit;27;292925.056010387;5044793.499994231;#CHAMP!;45.54295471282324
Mefait;2020-03-14;jour;48;302729.427;5049772.047;#CHAMP!;45.58785146031489
Vols qualifies;2020-03-14;soir;26;292281.308999339;5040107.811996;#CHAMP!;45.5007799098188
Mefait;2020-03-14;jour;49;304364.671993407;5058164.06099826;#CHAMP!;45.66336773102093
Vol de vehicule moteur;2020-03-14;nuit;12;298513.556;5039213.55;#CHAMP!;45.492816950897556
Introduction;2020-03-14;jour;38;298182.712999143;5043298.34300074;#CHAMP!;45.52957052411396
Mefait;2020-03-14;jour;10;290453.283002114;5043669.99599768;#CHAMP!;45.53279853427593
Vol dans / sur vehicule  moteur;2020-03-14;jour;42;298018.844003233;5048917.00000842;#CHAMP!;45.580127523467176
Vol dans / sur vehicule  moteur;2020-03-14;nuit;26;294890.266009956;5041378.69999524;#CHAMP!;45.512257809333946
Vol de vehicule moteur;2020-03-14;jour;48;302411.88200858;5051990.61100514;#CHAMP!;45.60781370041553
Vol dans / sur vehicule  moteur;2020-03-14;nuit;20;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;jour;20;0;0;1;1
Vols qualifies;2020-03-14;jour;23;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;soir;20;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;jour;11;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;jour;20;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;jour;21;0;0;1;1
Introduction;2020-03-14;jour;21;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;jour;35;0;0;1;1
Mefait;2020-03-14;soir;20;0;0;1;1
Mefait;2020-03-14;soir;31;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;jour;48;0;0;1;1
Vol de vehicule moteur;2020-03-14;nuit;7;0;0;1;1
Vol de vehicule moteur;2020-03-14;jour;5;0;0;1;1
Introduction;2020-03-14;jour;12;298661.990992872;5039392.7149985;#CHAMP!;45.494430477185055
Vol dans / sur vehicule  moteur;2020-03-14;soir;39;295069.856;5051802.11;#CHAMP!;45.606053518520085
Vol de vehicule moteur;2020-03-14;jour;13;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;jour;13;0;0;1;1
Mefait;2020-03-14;jour;44;0;0;1;1
Vol de vehicule moteur;2020-03-14;nuit;44;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-14;soir;20;0;0;1;1
Vol de vehicule moteur;2020-03-13;jour;7;289741.51;5041989.659;#CHAMP!;45.51766326662385
Introduction;2020-03-13;soir;12;296020.93799947493;5039068.499992989;#CHAMP!;45.49148482205309
Vol dans / sur vehicule  moteur;2020-03-13;jour;7;290992.124999056;5041447.50000591;#CHAMP!;45.51281060896648
Mefait;2020-03-13;soir;39;293760.343993645;5049757.00000748;#CHAMP!;45.587631534258755
Introduction;2020-03-13;soir;33;293962.195008846;5043606.32300511;#CHAMP!;45.53228898733082
Introduction;2020-03-13;soir;31;294544.800009644;5045194.063008369;#CHAMP!;45.54658484307403
Vol de vehicule moteur;2020-03-13;jour;38;299062.9110104051;5043875.36799665;#CHAMP!;45.534770613826076
Vol de vehicule moteur;2020-03-13;jour;44;298007.5860078191;5045431.09200812;#CHAMP!;45.54876008849631
Introduction;2020-03-13;soir;38;298629.191007822;5044163.59399675;#CHAMP!;45.53736047195431
Introduction;2020-03-13;soir;13;294383.53100654;5033171.50000172;#CHAMP!;45.43839834768393
Introduction;2020-03-13;soir;31;294375.300002388;5045261.061004431;#CHAMP!;45.547185197381076
Introduction;2020-03-13;soir;48;302544.907997514;5050436.5980045;#CHAMP!;45.59383070932982
Vols qualifies;2020-03-13;soir;10;289269.288;5044283.318;#CHAMP!;45.538292023520306
Introduction;2020-03-13;nuit;35;297025.24899331894;5045494.177995909;#CHAMP!;45.54931748494648
Vol de vehicule moteur;2020-03-13;jour;27;292936.01500191604;5046104.25900872;#CHAMP!;45.55474953658317
Vol dans / sur vehicule  moteur;2020-03-13;jour;26;297204.88499237;5042021.712007029;#CHAMP!;45.51807293754379
Mefait;2020-03-13;soir;10;289158.140003059;5044509.5480006;#CHAMP!;45.540325226534485
Vol de vehicule moteur;2020-03-13;soir;22;301013.469476838;5041973.14617724;#CHAMP!;45.51766700876265
Vols qualifies;2020-03-13;nuit;38;298566.7;5043053.086;#CHAMP!;45.527367148169944
Introduction;2020-03-13;soir;48;301630.70299633493;5048572.1000020495;#CHAMP!;45.57704983576484
Introduction;2020-03-13;soir;38;298797.935000955;5044245.30299658;#CHAMP!;45.53809719358655
Vol de vehicule moteur;2020-03-13;nuit;21;300478.980002211;5040315.3029918;#CHAMP!;45.50274594065795
Vol de vehicule moteur;2020-03-13;jour;38;297170.76;5042285.749;#CHAMP!;45.520448473207246
Mefait;2020-03-13;soir;44;299183.885994551;5045182.603002169;#CHAMP!;45.54653457529956
Vols qualifies;2020-03-13;nuit;26;294554.968005438;5039216.72200811;#CHAMP!;45.4927986051591
Vol dans / sur vehicule  moteur;2020-03-13;soir;38;297248.21399288;5042236.07400071;#CHAMP!;45.52000232147183
Vols qualifies;2020-03-13;jour;11;292675.894003256;5035448.84200239;#CHAMP!;45.45886344489355
Vol dans / sur vehicule  moteur;2020-03-13;jour;1;272191.299005073;5030945.37100911;#CHAMP!;45.417684113212424
Introduction;2020-03-13;nuit;20;298866.635995662;5039366.07299847;#CHAMP!;45.49419251095708
Mefait;2020-03-13;jour;20;299076.855;5039229.644;#CHAMP!;45.49296661890678
Vol dans / sur vehicule  moteur;2020-03-13;jour;1;275654.625001095;5033004.99999319;#CHAMP!;45.436370238368525
Vol de vehicule moteur;2020-03-13;soir;5;285459.663;5035175.298;#CHAMP!;45.45623948842739
Vols qualifies;2020-03-13;soir;26;292774.52799032;5039725.34199715;#CHAMP!;45.49734696635071
Introduction;2020-03-13;nuit;45;300232.617;5056454.394;#CHAMP!;45.647968933620994
Vol dans / sur vehicule  moteur;2020-03-13;nuit;7;285070.406;5039300;#CHAMP!;45.49334427264815
Mefait;2020-03-13;jour;15;298850.751;5038520.731;#CHAMP!;45.48658561448854
Vol dans / sur vehicule  moteur;2020-03-13;soir;23;301286.735999883;5044173.64800064;#CHAMP!;45.53746940995465
Vol dans / sur vehicule  moteur;2020-03-13;jour;12;298733.823;5039034.773;#CHAMP!;45.49121018640407
Mefait;2020-03-13;soir;20;298392.824002037;5040148.58600807;#CHAMP!;45.50122970942456
Mefait;2020-03-13;jour;20;298392.824002037;5040148.58600807;#CHAMP!;45.50122970942456
Introduction;2020-03-13;nuit;45;297681.1019986221;5055920.09900122;#CHAMP!;45.64313976418551
Vol de vehicule moteur;2020-03-13;soir;5;282663.499998353;5035288.99999553;#CHAMP!;45.457179632363804
Vol dans / sur vehicule  moteur;2020-03-13;nuit;20;299817.3540026309;5039377.05600026;#CHAMP!;45.49429877707771
Introduction;2020-03-13;soir;38;298636.062998828;5044003.601997729;#CHAMP!;45.53592086581001
Vols qualifies;2020-03-13;soir;38;297890.878009198;5043142.91899649;#CHAMP!;45.52816912808559
Vol dans / sur vehicule  moteur;2020-03-13;soir;42;298463.870992626;5050170.24399702;#CHAMP!;45.59140877201693
Vol dans / sur vehicule  moteur;2020-03-13;jour;42;298463.870992626;5050170.24399702;#CHAMP!;45.59140877201693
Vol de vehicule moteur;2020-03-13;nuit;38;299137.625993352;5041212.752995709;#CHAMP!;45.51081197198046
Vol dans / sur vehicule  moteur;2020-03-13;jour;42;298486.7999935509;5048362.9369970495;#CHAMP!;45.57514630021251
Mefait;2020-03-13;soir;20;298778.450007243;5039548.05399498;#CHAMP!;45.49582929967909
Introduction;2020-03-13;nuit;48;301812.2880045931;5050103.84699644;#CHAMP!;45.590833758535126
Mefait;2020-03-13;nuit;11;294990.023007459;5036240.15199722;#CHAMP!;45.466020352062976
Introduction;2020-03-13;nuit;27;293900.976994456;5045231.00899312;#CHAMP!;45.546907518733306
Vol dans / sur vehicule  moteur;2020-03-13;soir;22;300092.211000134;5043757.48000744;#CHAMP!;45.53371752765852
Mefait;2020-03-13;soir;20;299344.83600733604;5040364.061996089;#CHAMP!;45.503176747808354
Vol de vehicule moteur;2020-03-13;soir;21;300432.80500226;5041717.656993129;#CHAMP!;45.515364618436685
Introduction;2020-03-13;jour;15;299055.485997168;5038502.05600888;#CHAMP!;45.48641928355752
Vol dans / sur vehicule  moteur;2020-03-13;jour;12;0;0;1;1
Introduction;2020-03-13;jour;27;293277.530993383;5047313.840004209;#CHAMP!;45.565639456155345
Vol dans / sur vehicule  moteur;2020-03-13;jour;45;0;0;1;1
Vol de vehicule moteur;2020-03-13;jour;38;0;0;1;1
Vol de vehicule moteur;2020-03-13;jour;10;0;0;1;1
Vol de vehicule moteur;2020-03-13;soir;9;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-13;jour;30;0;0;1;1
Mefait;2020-03-13;nuit;30;0;0;1;1
Vol de vehicule moteur;2020-03-13;soir;39;0;0;1;1
Mefait;2020-03-13;soir;50;297107.203;5043460.582;#CHAMP!;45.531019369787366
Introduction;2020-03-13;jour;44;298959.2929897389;5046630.35900719;#CHAMP!;45.559560133994374
Vol dans / sur vehicule  moteur;2020-03-13;jour;35;0;0;1;1
Vol de vehicule moteur;2020-03-13;nuit;5;0;0;1;1
Vols qualifies;2020-03-13;soir;15;0;0;1;1
Mefait;2020-03-13;nuit;12;0;0;1;1
Mefait;2020-03-13;soir;22;0;0;1;1
Introduction;2020-03-13;jour;35;297242.977535;5043493.741542;#CHAMP!;45.53131923722322
Vols qualifies;2020-03-13;soir;7;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-12;nuit;30;296073.013002876;5046826.7860091;#CHAMP!;45.56129745129922
Vol dans / sur vehicule  moteur;2020-03-12;nuit;10;290664.903998193;5044130.02199214;#CHAMP!;45.53694232684949
Vols qualifies;2020-03-12;nuit;21;299962.8400005931;5041609.76400111;#CHAMP!;45.51439065164311
Mefait;2020-03-12;jour;11;293816.668995175;5036802.93899641;#CHAMP!;45.471067102195356
Vol dans / sur vehicule  moteur;2020-03-12;jour;31;296032.3779935291;5045782.28900812;#CHAMP!;45.55189821390012
Vol de vehicule moteur;2020-03-12;nuit;8;288793.59400742;5034191.9999989;#CHAMP!;45.447475655049416
Vol de vehicule moteur;2020-03-12;soir;42;296521.875;5050984.5;#CHAMP!;45.598715262188605
Vols qualifies;2020-03-12;jour;38;299230.326002173;5040940.56799712;#CHAMP!;45.50836348546685
Mefait;2020-03-12;nuit;21;300010.35899709;5041428.400997969;#CHAMP!;45.51275900127964
Mefait;2020-03-12;jour;38;299934.39;5043683.598;#CHAMP!;45.53305162541921
Vol dans / sur vehicule  moteur;2020-03-12;jour;48;302800.004989707;5051564.09700008;#CHAMP!;45.603977038849685
Vol dans / sur vehicule  moteur;2020-03-12;jour;20;298518.354993087;5039785.52800203;#CHAMP!;45.49796390012584
Vol dans / sur vehicule  moteur;2020-03-12;jour;13;294866.202;5031874.503;#CHAMP!;45.42673431926221
Vol dans / sur vehicule  moteur;2020-03-12;soir;10;290193.499994806;5044529.51599124;#CHAMP!;45.54052738132325
Introduction;2020-03-12;jour;21;300091.226995013;5040865.5699913;#CHAMP!;45.50769496566245
Introduction;2020-03-12;soir;35;296628.8929944009;5045033.67899439;#CHAMP!;45.545169218576774
Vol dans / sur vehicule  moteur;2020-03-12;soir;35;295516.794;5043801.699;#CHAMP!;45.534069494456524
Vol de vehicule moteur;2020-03-12;jour;39;294233.156001573;5049120.00000422;#CHAMP!;45.58190697631921
Vol dans / sur vehicule  moteur;2020-03-12;soir;30;296515.17100735893;5046270.88500699;#CHAMP!;45.55630067481855
Vol de vehicule moteur;2020-03-12;nuit;10;291728.387;5043681.019;#CHAMP!;45.53292280758944
Introduction;2020-03-12;nuit;20;298984.697994755;5039406.971001609;#CHAMP!;45.49456152292325
Vol dans / sur vehicule  moteur;2020-03-12;nuit;1;278405.572997429;5034672.86799089;#CHAMP!;45.451487585256565
Vols qualifies;2020-03-12;soir;42;298743.524005598;5049893.15599673;#CHAMP!;45.58891794709343
Vol dans / sur vehicule  moteur;2020-03-12;soir;21;300213.206998953;5040846.06400584;#CHAMP!;45.50752025548825
Vol dans / sur vehicule  moteur;2020-03-12;jour;7;285070.406;5039300;#CHAMP!;45.49334427264815
Vol de vehicule moteur;2020-03-12;nuit;10;290849.703009028;5044309.02500248;#CHAMP!;45.53855677973128
Vol dans / sur vehicule  moteur;2020-03-12;jour;22;301332.689;5043586.6;#CHAMP!;45.53218716076925
Vol dans / sur vehicule  moteur;2020-03-12;nuit;22;301332.689;5043586.6;#CHAMP!;45.53218716076925
Vol dans / sur vehicule  moteur;2020-03-12;jour;1;278578.594001435;5034543.50000874;#CHAMP!;45.45032999918832
Vol dans / sur vehicule  moteur;2020-03-12;soir;48;301007.695989862;5048869.091998769;#CHAMP!;45.57971914451711
Vol de vehicule moteur;2020-03-12;soir;46;298059.119;5051873.693;#CHAMP!;45.60673305741072
Vols qualifies;2020-03-12;soir;35;296652.600994917;5043875.08099454;#CHAMP!;45.53474401796058
Mefait;2020-03-12;jour;48;300228.372995288;5048990.78599324;#CHAMP!;45.58080949959233
Vol de vehicule moteur;2020-03-12;jour;23;302084.994993215;5046275.615004289;#CHAMP!;45.55638723180511
Vol dans / sur vehicule  moteur;2020-03-12;jour;1;276677.102998032;5032882.058991769;#CHAMP!;45.435305843999814
Vol de vehicule moteur;2020-03-12;nuit;7;289704.591989492;5038848.10499554;#CHAMP!;45.48939357704006
Mefait;2020-03-12;soir;23;301156.69300207;5045428.50400156;#CHAMP!;45.548760392998496
Vol dans / sur vehicule  moteur;2020-03-12;jour;13;294129.822;5032457.703;#CHAMP!;45.43197141076288
Introduction;2020-03-12;soir;38;297965.275994043;5042987.45500043;#CHAMP!;45.526770937334845
Vol dans / sur vehicule  moteur;2020-03-12;nuit;39;293965.286;5051725.986;#CHAMP!;45.60535219678175
Introduction;2020-03-12;jour;27;293459.35601020604;5046651.505004729;#CHAMP!;45.559682548613154
Introduction;2020-03-12;soir;49;304020.6609968141;5055558.347999009;#CHAMP!;45.63992071612416
Introduction;2020-03-12;jour;38;299227.295990453;5043279.59200028;#CHAMP!;45.529410930651615
Introduction;2020-03-12;jour;9;294110.11800201;5037624.10199707;#CHAMP!;45.478460849357624
Introduction;2020-03-12;soir;42;298008.40600851603;5048116.00000656;#CHAMP!;45.57291978044766
Introduction;2020-03-12;nuit;20;298526.118;5039576.736;#CHAMP!;45.49608516956523
Mefait;2020-03-12;soir;26;294338.51;5040196.671;#CHAMP!;45.50161338134014
Introduction;2020-03-12;nuit;38;297857.008996357;5042453.07800179;#CHAMP!;45.52196133695881
Mefait;2020-03-12;nuit;38;297857.008996357;5042453.07800179;#CHAMP!;45.52196133695881
Introduction;2020-03-12;jour;42;297567.90599964396;5049199.99999191;#CHAMP!;45.582669499277145
Vol dans / sur vehicule  moteur;2020-03-12;jour;30;0;0;1;1
Mefait;2020-03-12;nuit;13;296004.588;5034353.553;#CHAMP!;45.449057331916364
Vol dans / sur vehicule  moteur;2020-03-12;soir;3;275944.379;5035878.67;#CHAMP!;45.46224048288629
Introduction;2020-03-12;jour;38;299163.504010604;5042402.08299577;#CHAMP!;45.52151425148239
Vol dans / sur vehicule  moteur;2020-03-12;jour;7;292314.185009951;5042933.7631427;#CHAMP!;45.526209477481025
Vol dans / sur vehicule  moteur;2020-03-12;soir;10;0;0;1;1
Introduction;2020-03-12;soir;23;0;0;1;1
Mefait;2020-03-12;jour;12;0;0;1;1
Vols qualifies;2020-03-12;soir;48;0;0;1;1
Vol de vehicule moteur;2020-03-12;jour;13;295301.961992138;5032373.66199231;#CHAMP!;45.43123206821425
Introduction;2020-03-12;jour;3;282043.562997888;5041029.00000134;#CHAMP!;45.50881022040702
Vols qualifies;2020-03-12;nuit;13;296540.632;5032814.56;#CHAMP!;45.4352152264011
Vol dans / sur vehicule  moteur;2020-03-12;jour;21;299969.456;5041947.704;#CHAMP!;45.5174316183632
Vol dans / sur vehicule  moteur;2020-03-12;soir;20;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-12;soir;20;0;0;1;1
Mefait;2020-03-12;jour;20;0;0;1;1
Mefait;2020-03-12;soir;12;0;0;1;1
Mefait;2020-03-12;jour;20;299244.49100599;5040219.74599321;#CHAMP!;45.501877339281044
Mefait;2020-03-12;nuit;16;0;0;1;1
Introduction;2020-03-11;jour;30;297005.888995142;5046248.13799899;#CHAMP!;45.55610165550321
Vols qualifies;2020-03-11;nuit;27;293247.60299228;5044858.55199786;#CHAMP!;45.54354549625874
Vol dans / sur vehicule  moteur;2020-03-11;soir;30;296073.013002876;5046826.7860091;#CHAMP!;45.56129745129922
Vol dans / sur vehicule  moteur;2020-03-11;soir;20;299204.135999493;5040161.18800838;#CHAMP!;45.501350087080965
Vol dans / sur vehicule  moteur;2020-03-11;jour;12;297917.271003769;5038687.7630087;#CHAMP!;45.488080062050244
Vol de vehicule moteur;2020-03-11;jour;7;290168.9689945569;5041603.99999306;#CHAMP!;45.51420206837923
Introduction;2020-03-11;soir;13;293388.938;5032656;#CHAMP!;45.43374409171437
Introduction;2020-03-11;soir;7;291284.330991171;5042942.68199198;#CHAMP!;45.52627052391345
Vol dans / sur vehicule  moteur;2020-03-11;jour;38;298597.709998788;5041897.07600251;#CHAMP!;45.51696519444592
Introduction;2020-03-11;nuit;27;292158.093006992;5045956.53600175;#CHAMP!;45.55340659012928
Introduction;2020-03-11;nuit;38;298343.43999076093;5043862.70799815;#CHAMP!;45.53465039945404
Vol de vehicule moteur;2020-03-11;jour;10;287735.2269969691;5043679.71899198;#CHAMP!;45.53282476647289
Mefait;2020-03-11;soir;15;297551.695996047;5035519.49599319;#CHAMP!;45.45956682236269
Vol de vehicule moteur;2020-03-11;jour;44;299068.289995622;5047159.44199767;#CHAMP!;45.5643219030263
Vol dans / sur vehicule  moteur;2020-03-11;jour;20;299429.333010148;5040487.5640012;#CHAMP!;45.504288726708744
Vol de vehicule moteur;2020-03-11;soir;27;292739.874001237;5047368.6409971295;#CHAMP!;45.56612346407765
Vol de vehicule moteur;2020-03-11;soir;26;293599.567003813;5039675.89200208;#CHAMP!;45.49691572692137
Introduction;2020-03-11;nuit;38;299828.086;5043212.17;#CHAMP!;45.528808786520855
Vols qualifies;2020-03-11;soir;31;295886.7689922489;5045065.059004751;#CHAMP!;45.545442485929996
Vol dans / sur vehicule  moteur;2020-03-11;jour;13;292929.48299448;5031238.47300132;#CHAMP!;45.420980800290984
Mefait;2020-03-11;nuit;11;295045.68700004;5036230.5220054;#CHAMP!;45.465934476459346
Introduction;2020-03-11;soir;12;297016.0359976841;5037593.70199661;#CHAMP!;45.47822574151795
Mefait;2020-03-11;nuit;12;298505.5530082709;5039407.55100186;#CHAMP!;45.49456258438538
Introduction;2020-03-11;nuit;7;290747.469000616;5039801.00000516;#CHAMP!;45.497989885555185
Mefait;2020-03-11;jour;48;303840.4029977041;5050310.50900135;#CHAMP!;45.592699118682134
Introduction;2020-03-11;soir;38;298330.748991698;5041882.26200289;#CHAMP!;45.51682946634716
Introduction;2020-03-11;nuit;38;298797.935000955;5044245.30299658;#CHAMP!;45.53809719358655
Vol dans / sur vehicule  moteur;2020-03-11;jour;26;293588.3560075761;5039993.67799151;#CHAMP!;45.49977511531264
Introduction;2020-03-11;jour;39;294058.8439982709;5050715.99999143;#CHAMP!;45.59626554261578
Introduction;2020-03-11;soir;39;294058.8439982709;5050715.99999143;#CHAMP!;45.59626554261578
Mefait;2020-03-11;jour;35;296256.5950049181;5045054.551008689;#CHAMP!;45.545352565467184
Introduction;2020-03-11;soir;49;304771.136992798;5057753.00100827;#CHAMP!;45.65966907542244
Mefait;2020-03-11;soir;42;297748.7569938509;5049087.630999089;#CHAMP!;45.581660226672064
Introduction;2020-03-11;jour;20;299179.574;5039471.193;#CHAMP!;45.49514101733085
Vol dans / sur vehicule  moteur;2020-03-11;nuit;15;298997.82;5038568.679;#CHAMP!;45.48701831013493
Vol dans / sur vehicule  moteur;2020-03-11;jour;16;301651.063;5036504.458;#CHAMP!;45.46846049656917
Mefait;2020-03-11;jour;48;300232.648999342;5049152.912996809;#CHAMP!;45.58226839531463
Vols qualifies;2020-03-11;soir;27;293049.8009969541;5047448.820003569;#CHAMP!;45.566850239590636
Introduction;2020-03-11;soir;20;299388.738;5039143.551;#CHAMP!;45.4921944043552
Vol dans / sur vehicule  moteur;2020-03-11;soir;45;297344.549004662;5056083.51599239;#CHAMP!;45.644606689278326
Introduction;2020-03-11;soir;44;297382.5850066;5045635.58499435;#CHAMP!;45.55059381102321
Vol de vehicule moteur;2020-03-11;nuit;38;298298.99999738;5042235.451991649;#CHAMP!;45.520007314583175
Introduction;2020-03-11;soir;38;298195.147002246;5042072.204007551;#CHAMP!;45.518537368638526
Introduction;2020-03-11;nuit;22;299741.9979971689;5042827.92900396;#CHAMP!;45.52535061809974
Vol de vehicule moteur;2020-03-11;soir;39;296548.53900982;5052478.3380029695;#CHAMP!;45.612157511280834
Introduction;2020-03-11;soir;38;297907.6689903261;5043249.06800875;#CHAMP!;45.52912446338051
Vol de vehicule moteur;2020-03-11;nuit;44;297813.075;5046337.482;#CHAMP!;45.5569141701305
Introduction;2020-03-11;jour;38;298636.062998828;5044003.601997729;#CHAMP!;45.53592086581001
Vol dans / sur vehicule  moteur;2020-03-11;jour;48;300001.87900868803;5050383.07900448;#CHAMP!;45.59333623362094
Vol dans / sur vehicule  moteur;2020-03-11;soir;38;299491.211005245;5041769.077991549;#CHAMP!;45.51582079230568
Introduction;2020-03-11;jour;26;294028.229003715;5040028.80399192;#CHAMP!;45.50009812361766
Introduction;2020-03-11;jour;38;299631.505;5042216.083;#CHAMP!;45.51984417658057
Vol dans / sur vehicule  moteur;2020-03-11;jour;46;300931.2937278611;5050459.748689449;#CHAMP!;45.59403192081803
Mefait;2020-03-11;soir;11;294990.023007459;5036240.15199722;#CHAMP!;45.466020352062976
Mefait;2020-03-11;soir;23;301769.779004782;5044788.961007729;#CHAMP!;45.5430084918711
Vol de vehicule moteur;2020-03-11;jour;48;303046.067;5047573.313;#CHAMP!;45.568067438446285
Vol dans / sur vehicule  moteur;2020-03-11;soir;48;301456.557996493;5048201.65099475;#CHAMP!;45.573715604534286
Mefait;2020-03-11;jour;7;291324.382;5043289.217;#CHAMP!;45.52938954272377
Vol dans / sur vehicule  moteur;2020-03-11;soir;20;0;0;1;1
Introduction;2020-03-11;jour;46;298866.813003049;5053234.49999366;#CHAMP!;45.61898530069033
Introduction;2020-03-11;jour;31;295919.025;5044464.158;#CHAMP!;45.54003578055879
Mefait;2020-03-11;soir;42;0;0;1;1
Vol de vehicule moteur;2020-03-11;soir;27;0;0;1;1
Introduction;2020-03-11;nuit;7;285535.06;5039622.123;#CHAMP!;45.49625583381856
Mefait;2020-03-11;jour;38;0;0;1;1
Introduction;2020-03-11;soir;20;298655.741001925;5040094.05699971;#CHAMP!;45.50074139936924
Vol dans / sur vehicule  moteur;2020-03-11;soir;23;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-11;jour;48;0;0;1;1
Vol de vehicule moteur;2020-03-11;jour;7;289413.388;5040225.837;#CHAMP!;45.5017845860885
Vol dans / sur vehicule  moteur;2020-03-11;jour;44;0;0;1;1
Mefait;2020-03-11;soir;15;0;0;1;1
Vol dans / sur vehicule  moteur;2020-03-11;soir;21;0;0;1;1
Introduction;2020-03-11;soir;15;0;0;1;1
Introduction;2020-03-11;soir;27;0;0;1;1
Mefait;2020-03-10;nuit;39;295359.7500090969;5053243.00000175;#CHAMP!;45.61902298565697
Mefait;2020-03-10;jour;33;294301.0200081869;5043051.56399711;#CHAMP!;45.52730225133275
Vol dans / sur vehicule  moteur;2020-03-10;jour;39;294041.438000554;5049965.50000312;#CHAMP!;45.5895120779892
Vol dans / sur vehicule  moteur;2020-03-10;jour;10;292408.813998703;5043451.54699266;#CHAMP!;45.53087036922812
Introduction;2020-03-10;soir;22;299806.745;5043116.247;#CHAMP!;45.527945481911786
Introduction;2020-03-10;jour;12;298370.15499610803;5039245.550006369;#CHAMP!;45.49310359437349
Introduction;2020-03-10;jour;42;296687.625000773;5050414.999995129;#CHAMP!;45.59359270216486
Vol dans / sur vehicule  moteur;2020-03-10;nuit;44;297500.380005805;5045982.18299266;#CHAMP!;45.553713862462814
Introduction;2020-03-10;jour;35;297251.292010597;5044809.48600472;#CHAMP!;45.54315887405548
Introduction;2020-03-10;nuit;38;297915.28600613;5043183.39799341;#CHAMP!;45.528533614991574
Introduction;2020-03-10;soir;16;299524.59400288604;5035327.49999442;#CHAMP!;45.457856830444655
Vol dans / sur vehicule  moteur;2020-03-10;jour;46;300311.48;5053539.239;#CHAMP!;45.62173825032724
Vol dans / sur vehicule  moteur;2020-03-10;jour;38;298888.29798958;5043145.58900364;#CHAMP!;45.52820232752477
Vol dans / sur vehicule  moteur;2020-03-10;nuit;15;299164.66900754604;5038806.66999112;#CHAMP!;45.48916122645637
Mefait;2020-03-10;nuit;33;295163.791007058;5043181.90500298;#CHAMP!;45.52848756994781
Mefait;2020-03-10;soir;11;295068.334991295;5036362.48400846;#CHAMP!;45.4671222480695
Vol dans / sur vehicule  moteur;2020-03-10;jour;7;288680.16;5039544.04;#CHAMP!;45.49563296113328
Introduction;2020-03-10;jour;38;298566.7;5043053.086;#CHAMP!;45.527367148169944
Mefait;2020-03-10;soir;21;299530.709;5041111.403;#CHAMP!;45.50990306368922
Vol de vehicule moteur;2020-03-10;nuit;5;279357.875009506;5035896.50000631;#CHAMP!;45.46253358258746
Introduction;2020-03-10;nuit;20;298936.7460017311;5039776.55599538;#CHAMP!;45.497886807572826
Vol dans / sur vehicule  moteur;2020-03-10;jour;23;301151.816998028;5046808.4879923;#CHAMP!;45.56117793966117
Vol dans / sur vehicule  moteur;2020-03-10;soir;26;292226.647991492;5040825.24399371;#CHAMP!;45.50723466202966
Vol de vehicule moteur;2020-03-10;soir;26;292593.81600143;5039885.1430037;#CHAMP!;45.49878178245183
Vol de vehicule moteur;2020-03-10;soir;1;269498.846005583;5030264.308993249;#CHAMP!;45.411425053033305
Introduction;2020-03-10;jour;38;298902.2119955091;5041775.576007689;#CHAMP!;45.515874530902494
Vol dans / sur vehicule  moteur;2020-03-10;jour;26;295195.589;5042143.301;#CHAMP!;45.519142258856846
Mefait;2020-03-10;jour;27;292995.240992354;5044963.318991889;#CHAMP!;45.54448399384294
Introduction;2020-03-10;soir;48;303533.0150072541;5050615.10400536;#CHAMP!;45.59543945951172
